,Date,Hour,Time Block,A1,A2,E1,E2,N1,N2,N3,S1,S2,S3,W1,W2,W3,MCP
1465,16-12-2022,7,06:15 - 06:30,6000.51,6000.51,6000.51,6000.51,6000.51,6000.51,6000.51,6000.51,6000.51,6000.51,6000.51,6000.51,6000.51,6000.51
1466,16-12-2022,7,06:30 - 06:45,7000.14,7000.14,7000.14,7000.14,7000.14,7000.14,7000.14,7000.14,7000.14,7000.14,7000.14,7000.14,7000.14,7000.14
1467,16-12-2022,7,06:45 - 07:00,6939.9,6939.9,6939.9,6939.9,6939.9,6939.9,6939.9,6939.9,6939.9,6939.9,6939.9,6939.9,6939.9,6939.9
1468,16-12-2022,8,07:00 - 07:15,7600.08,7600.08,7600.08,7600.08,7600.08,7600.08,7600.08,7600.08,7600.08,7600.08,7600.08,7600.08,7600.08,7600.08
1469,16-12-2022,8,07:15 - 07:30,8200.59,8200.59,8200.59,8200.59,8200.59,8200.59,8200.59,8200.59,8200.59,8200.59,8200.59,8200.59,8200.59,8200.59
1470,16-12-2022,8,07:30 - 07:45,8900.6,8900.6,8900.6,8900.6,8900.6,8900.6,8900.6,8900.6,8900.6,8900.6,8900.6,8900.6,8900.6,8900.6
1471,16-12-2022,8,07:45 - 08:00,8900.56,8900.56,8900.56,8900.56,8900.56,8900.56,8900.56,8900.56,8900.56,8900.56,8900.56,8900.56,8900.56,8900.56
1472,16-12-2022,9,08:00 - 08:15,8200.94,8200.94,8200.94,8200.94,8200.94,8200.94,8200.94,8200.94,8200.94,8200.94,8200.94,8200.94,8200.94,8200.94
1473,16-12-2022,9,08:15 - 08:30,8200.92,8200.92,8200.92,8200.92,8200.92,8200.92,8200.92,8200.92,8200.92,8200.92,8200.92,8200.92,8200.92,8200.92
1474,16-12-2022,9,08:30 - 08:45,7600.47,7600.47,7600.47,7600.47,7600.47,7600.47,7600.47,7600.47,7600.47,7600.47,7600.47,7600.47,7600.47,7600.47
1475,16-12-2022,9,08:45 - 09:00,7000.52,7000.52,7000.52,7000.52,7000.52,7000.52,7000.52,7000.52,7000.52,7000.52,7000.52,7000.52,7000.52,7000.52
1476,16-12-2022,10,09:00 - 09:15,7000.3,7000.3,7000.3,7000.3,7000.3,7000.3,7000.3,7000.3,7000.3,7000.3,7000.3,7000.3,7000.3,7000.3
1477,16-12-2022,10,09:15 - 09:30,7000.09,7000.09,7000.09,7000.09,7000.09,7000.09,7000.09,7000.09,7000.09,7000.09,7000.09,7000.09,7000.09,7000.09
1478,16-12-2022,10,09:30 - 09:45,7000.03,7000.03,7000.03,7000.03,7000.03,7000.03,7000.03,7000.03,7000.03,7000.03,7000.03,7000.03,7000.03,7000.03
1479,16-12-2022,10,09:45 - 10:00,6500.66,6500.66,6500.66,6500.66,6500.66,6500.66,6500.66,6500.66,6500.66,6500.66,6500.66,6500.66,6500.66,6500.66
1480,16-12-2022,11,10:00 - 10:15,5850.83,5850.83,5850.83,5850.83,5850.83,5850.83,5850.83,5850.83,5850.83,5850.83,5850.83,5850.83,5850.83,5850.83
1481,16-12-2022,11,10:15 - 10:30,5850.94,5850.94,5850.94,5850.94,5850.94,5850.94,5850.94,5850.94,5850.94,5850.94,5850.94,5850.94,5850.94,5850.94
1482,16-12-2022,11,10:30 - 10:45,6088.96,6088.96,6088.96,6088.96,6088.96,6088.96,6088.96,6088.96,6088.96,6088.96,6088.96,6088.96,6088.96,6088.96
1483,16-12-2022,11,10:45 - 11:00,5550.84,5550.84,5550.84,5550.84,5550.84,5550.84,5550.84,5550.84,5550.84,5550.84,5550.84,5550.84,5550.84,5550.84
1484,16-12-2022,12,11:00 - 11:15,5412.54,5412.54,5412.54,5412.54,5412.54,5412.54,5412.54,5412.54,5412.54,5412.54,5412.54,5412.54,5412.54,5412.54
1485,16-12-2022,12,11:15 - 11:30,5100.4,5100.4,5100.4,5100.4,5100.4,5100.4,5100.4,5100.4,5100.4,5100.4,5100.4,5100.4,5100.4,5100.4
1486,16-12-2022,12,11:30 - 11:45,4895.38,4895.38,4895.38,4895.38,4895.38,4895.38,4895.38,4895.38,4895.38,4895.38,4895.38,4895.38,4895.38,4895.38
1487,16-12-2022,12,11:45 - 12:00,4999.45,4999.45,4999.45,4999.45,4999.45,4999.45,4999.45,4999.45,4999.45,4999.45,4999.45,4999.45,4999.45,4999.45
1488,16-12-2022,13,12:00 - 12:15,4850.1,4850.1,4850.1,4850.1,4850.1,4850.1,4850.1,4850.1,4850.1,4850.1,4850.1,4850.1,4850.1,4850.1
1489,16-12-2022,13,12:15 - 12:30,4607.39,4607.39,4607.39,4607.39,4607.39,4607.39,4607.39,4607.39,4607.39,4607.39,4607.39,4607.39,4607.39,4607.39
1490,16-12-2022,13,12:30 - 12:45,4417.03,4417.03,4417.03,4417.03,4417.03,4417.03,4417.03,4417.03,4417.03,4417.03,4417.03,4417.03,4417.03,4417.03
1491,16-12-2022,13,12:45 - 13:00,4371.65,4371.65,4371.65,4371.65,4371.65,4371.65,4371.65,4371.65,4371.65,4371.65,4371.65,4371.65,4371.65,4371.65
1492,16-12-2022,14,13:00 - 13:15,4000.76,4000.76,4000.76,4000.76,4000.76,4000.76,4000.76,4000.76,4000.76,4000.76,4000.76,4000.76,4000.76,4000.76
1493,16-12-2022,14,13:15 - 13:30,3932.75,3932.75,3932.75,3932.75,3932.75,3932.75,3932.75,3932.75,3932.75,3932.75,3932.75,3932.75,3932.75,3932.75
1494,16-12-2022,14,13:30 - 13:45,4055.91,4055.91,4055.91,4055.91,4055.91,4055.91,4055.91,4055.91,4055.91,4055.91,4055.91,4055.91,4055.91,4055.91
1495,16-12-2022,14,13:45 - 14:00,4241.77,4241.77,4241.77,4241.77,4241.77,4241.77,4241.77,4241.77,4241.77,4241.77,4241.77,4241.77,4241.77,4241.77
1496,16-12-2022,15,14:00 - 14:15,4371.65,4371.65,4371.65,4371.65,4371.65,4371.65,4371.65,4371.65,4371.65,4371.65,4371.65,4371.65,4371.65,4371.65
1497,16-12-2022,15,14:15 - 14:30,4394.75,4394.75,4394.75,4394.75,4394.75,4394.75,4394.75,4394.75,4394.75,4394.75,4394.75,4394.75,4394.75,4394.75
1498,16-12-2022,15,14:30 - 14:45,4560.08,4560.08,4560.08,4560.08,4560.08,4560.08,4560.08,4560.08,4560.08,4560.08,4560.08,4560.08,4560.08,4560.08
1499,16-12-2022,15,14:45 - 15:00,4639.78,4639.78,4639.78,4639.78,4639.78,4639.78,4639.78,4639.78,4639.78,4639.78,4639.78,4639.78,4639.78,4639.78
1500,16-12-2022,16,15:00 - 15:15,4650.2,4650.2,4650.2,4650.2,4650.2,4650.2,4650.2,4650.2,4650.2,4650.2,4650.2,4650.2,4650.2,4650.2
1501,16-12-2022,16,15:15 - 15:30,4758.93,4758.93,4758.93,4758.93,4758.93,4758.93,4758.93,4758.93,4758.93,4758.93,4758.93,4758.93,4758.93,4758.93
1502,16-12-2022,16,15:30 - 15:45,5412.24,5412.24,5412.24,5412.24,5412.24,5412.24,5412.24,5412.24,5412.24,5412.24,5412.24,5412.24,5412.24,5412.24
1503,16-12-2022,16,15:45 - 16:00,5916.91,5916.91,5916.91,5916.91,5916.91,5916.91,5916.91,5916.91,5916.91,5916.91,5916.91,5916.91,5916.91,5916.91
1504,16-12-2022,17,16:00 - 16:15,6000.04,6000.04,6000.04,6000.04,6000.04,6000.04,6000.04,6000.04,6000.04,6000.04,6000.04,6000.04,6000.04,6000.04
1505,16-12-2022,17,16:15 - 16:30,5800.49,5800.49,5800.49,5800.49,5800.49,5800.49,5800.49,5800.49,5800.49,5800.49,5800.49,5800.49,5800.49,5800.49
1506,16-12-2022,17,16:30 - 16:45,6500.13,6500.13,6500.13,6500.13,6500.13,6500.13,6500.13,6500.13,6500.13,6500.13,6500.13,6500.13,6500.13,6500.13
1507,16-12-2022,17,16:45 - 17:00,7000.12,7000.12,7000.12,7000.12,7000.12,7000.12,7000.12,7000.12,7000.12,7000.12,7000.12,7000.12,7000.12,7000.12
1508,16-12-2022,18,17:00 - 17:15,5850.62,5850.62,5850.62,5850.62,5850.62,5850.62,5850.62,5850.62,5850.62,5850.62,5850.62,5850.62,5850.62,5850.62
1509,16-12-2022,18,17:15 - 17:30,7000.07,7000.07,7000.07,7000.07,7000.07,7000.07,7000.07,7000.07,7000.07,7000.07,7000.07,7000.07,7000.07,7000.07
1510,16-12-2022,18,17:30 - 17:45,7000.7,7000.7,7000.7,7000.7,7000.7,7000.7,7000.7,7000.7,7000.7,7000.7,7000.7,7000.7,7000.7,7000.7
1511,16-12-2022,18,17:45 - 18:00,7600.6,7600.6,7600.6,7600.6,7600.6,7600.6,7600.6,7600.6,7600.6,7600.6,7600.6,7600.6,7600.6,7600.6
1512,16-12-2022,19,18:00 - 18:15,7600.49,7600.49,7600.49,7600.49,7600.49,7600.49,7600.49,7600.49,7600.49,7600.49,7600.49,7600.49,7600.49,7600.49
1513,16-12-2022,19,18:15 - 18:30,8200.74,8200.74,8200.74,8200.74,8200.74,8200.74,8200.74,8200.74,8200.74,8200.74,8200.74,8200.74,8200.74,8200.74
1514,16-12-2022,19,18:30 - 18:45,8200.71,8200.71,8200.71,8200.71,8200.71,8200.71,8200.71,8200.71,8200.71,8200.71,8200.71,8200.71,8200.71,8200.71
1515,16-12-2022,19,18:45 - 19:00,8200.79,8200.79,8200.79,8200.79,8200.79,8200.79,8200.79,8200.79,8200.79,8200.79,8200.79,8200.79,8200.79,8200.79
1516,16-12-2022,20,19:00 - 19:15,7600.93,7600.93,7600.93,7600.93,7600.93,7600.93,7600.93,7600.93,7600.93,7600.93,7600.93,7600.93,7600.93,7600.93
1517,16-12-2022,20,19:15 - 19:30,7000.98,7000.98,7000.98,7000.98,7000.98,7000.98,7000.98,7000.98,7000.98,7000.98,7000.98,7000.98,7000.98,7000.98
1518,16-12-2022,20,19:30 - 19:45,6049.99,6049.99,6049.99,6049.99,6049.99,6049.99,6049.99,6049.99,6049.99,6049.99,6049.99,6049.99,6049.99,6049.99
1519,16-12-2022,20,19:45 - 20:00,6000.66,6000.66,6000.66,6000.66,6000.66,6000.66,6000.66,6000.66,6000.66,6000.66,6000.66,6000.66,6000.66,6000.66
1520,16-12-2022,21,20:00 - 20:15,5969.62,5969.62,5969.62,5969.62,5969.62,5969.62,5969.62,5969.62,5969.62,5969.62,5969.62,5969.62,5969.62,5969.62
1521,16-12-2022,21,20:15 - 20:30,5730.86,5730.86,5730.86,5730.86,5730.86,5730.86,5730.86,5730.86,5730.86,5730.86,5730.86,5730.86,5730.86,5730.86
1522,16-12-2022,21,20:30 - 20:45,5500.68,5500.68,5500.68,5500.68,5500.68,5500.68,5500.68,5500.68,5500.68,5500.68,5500.68,5500.68,5500.68,5500.68
1523,16-12-2022,21,20:45 - 21:00,5260.88,5260.88,5260.88,5260.88,5260.88,5260.88,5260.88,5260.88,5260.88,5260.88,5260.88,5260.88,5260.88,5260.88
1524,16-12-2022,22,21:00 - 21:15,4758.8,4758.8,4758.8,4758.8,4758.8,4758.8,4758.8,4758.8,4758.8,4758.8,4758.8,4758.8,4758.8,4758.8
1525,16-12-2022,22,21:15 - 21:30,4800.52,4800.52,4800.52,4800.52,4800.52,4800.52,4800.52,4800.52,4800.52,4800.52,4800.52,4800.52,4800.52,4800.52
1526,16-12-2022,22,21:30 - 21:45,4680.75,4680.75,4680.75,4680.75,4680.75,4680.75,4680.75,4680.75,4680.75,4680.75,4680.75,4680.75,4680.75,4680.75
1527,16-12-2022,22,21:45 - 22:00,4447.23,4447.23,4447.23,4447.23,4447.23,4447.23,4447.23,4447.23,4447.23,4447.23,4447.23,4447.23,4447.23,4447.23
1528,16-12-2022,23,22:00 - 22:15,3756.86,3756.86,3756.86,3756.86,3756.86,3756.86,3756.86,3756.86,3756.86,3756.86,3756.86,3756.86,3756.86,3756.86
1529,16-12-2022,23,22:15 - 22:30,3735.65,3735.65,3735.65,3735.65,3735.65,3735.65,3735.65,3735.65,3735.65,3735.65,3735.65,3735.65,3735.65,3735.65
1530,16-12-2022,23,22:30 - 22:45,3624.72,3624.72,3624.72,3624.72,3624.72,3624.72,3624.72,3624.72,3624.72,3624.72,3624.72,3624.72,3624.72,3624.72
1531,16-12-2022,23,22:45 - 23:00,3500.04,3500.04,3500.04,3500.04,3500.04,3500.04,3500.04,3500.04,3500.04,3500.04,3500.04,3500.04,3500.04,3500.04
1532,16-12-2022,24,23:00 - 23:15,3300.8,3300.8,3300.8,3300.8,3300.8,3300.8,3300.8,3300.8,3300.8,3300.8,3300.8,3300.8,3300.8,3300.8
1533,16-12-2022,24,23:15 - 23:30,3040.75,3040.75,3040.75,3040.75,3040.75,3040.75,3040.75,3040.75,3040.75,3040.75,3040.75,3040.75,3040.75,3040.75
1534,16-12-2022,24,23:30 - 23:45,3000.97,3000.97,3000.97,3000.97,3000.97,3000.97,3000.97,3000.97,3000.97,3000.97,3000.97,3000.97,3000.97,3000.97
1535,16-12-2022,24,23:45 - 24:00,2938.75,2938.75,2938.75,2938.75,2938.75,2938.75,2938.75,2938.75,2938.75,2938.75,2938.75,2938.75,2938.75,2938.75
1536,17-12-2022,1,00:00 - 00:15,3000.45,3000.45,3000.45,3000.45,3000.45,3000.45,3000.45,3000.45,3000.45,3000.45,3000.45,3000.45,3000.45,3000.45
1537,17-12-2022,1,00:15 - 00:30,2938.63,2938.63,2938.63,2938.63,2938.63,2938.63,2938.63,2938.63,2938.63,2938.63,2938.63,2938.63,2938.63,2938.63
1538,17-12-2022,1,00:30 - 00:45,2938.11,2938.11,2938.11,2938.11,2938.11,2938.11,2938.11,2938.11,2938.11,2938.11,2938.11,2938.11,2938.11,2938.11
1539,17-12-2022,1,00:45 - 01:00,2910.64,2910.64,2910.64,2910.64,2910.64,2910.64,2910.64,2910.64,2910.64,2910.64,2910.64,2910.64,2910.64,2910.64
1540,17-12-2022,2,01:00 - 01:15,2804.83,2804.83,2804.83,2804.83,2804.83,2804.83,2804.83,2804.83,2804.83,2804.83,2804.83,2804.83,2804.83,2804.83
1541,17-12-2022,2,01:15 - 01:30,2800.59,2800.59,2800.59,2800.59,2800.59,2800.59,2800.59,2800.59,2800.59,2800.59,2800.59,2800.59,2800.59,2800.59
1542,17-12-2022,2,01:30 - 01:45,2768.79,2768.79,2768.79,2768.79,2768.79,2768.79,2768.79,2768.79,2768.79,2768.79,2768.79,2768.79,2768.79,2768.79
1543,17-12-2022,2,01:45 - 02:00,2768.63,2768.63,2768.63,2768.63,2768.63,2768.63,2768.63,2768.63,2768.63,2768.63,2768.63,2768.63,2768.63,2768.63
1544,17-12-2022,3,02:00 - 02:15,2768.02,2768.02,2768.02,2768.02,2768.02,2768.02,2768.02,2768.02,2768.02,2768.02,2768.02,2768.02,2768.02,2768.02
1545,17-12-2022,3,02:15 - 02:30,2704.03,2704.03,2704.03,2704.03,2704.03,2704.03,2704.03,2704.03,2704.03,2704.03,2704.03,2704.03,2704.03,2704.03
1546,17-12-2022,3,02:30 - 02:45,2650.39,2650.39,2650.39,2650.39,2650.39,2650.39,2650.39,2650.39,2650.39,2650.39,2650.39,2650.39,2650.39,2650.39
1547,17-12-2022,3,02:45 - 03:00,2620.44,2620.44,2620.44,2620.44,2620.44,2620.44,2620.44,2620.44,2620.44,2620.44,2620.44,2620.44,2620.44,2620.44
1548,17-12-2022,4,03:00 - 03:15,2681.72,2681.72,2681.72,2681.72,2681.72,2681.72,2681.72,2681.72,2681.72,2681.72,2681.72,2681.72,2681.72,2681.72
1549,17-12-2022,4,03:15 - 03:30,2768.02,2768.02,2768.02,2768.02,2768.02,2768.02,2768.02,2768.02,2768.02,2768.02,2768.02,2768.02,2768.02,2768.02
1550,17-12-2022,4,03:30 - 03:45,2768.18,2768.18,2768.18,2768.18,2768.18,2768.18,2768.18,2768.18,2768.18,2768.18,2768.18,2768.18,2768.18,2768.18
1551,17-12-2022,4,03:45 - 04:00,2768.1,2768.1,2768.1,2768.1,2768.1,2768.1,2768.1,2768.1,2768.1,2768.1,2768.1,2768.1,2768.1,2768.1
1552,17-12-2022,5,04:00 - 04:15,2800.17,2800.17,2800.17,2800.17,2800.17,2800.17,2800.17,2800.17,2800.17,2800.17,2800.17,2800.17,2800.17,2800.17
1553,17-12-2022,5,04:15 - 04:30,2800.79,2800.79,2800.79,2800.79,2800.79,2800.79,2800.79,2800.79,2800.79,2800.79,2800.79,2800.79,2800.79,2800.79
1554,17-12-2022,5,04:30 - 04:45,2910.15,2910.15,2910.15,2910.15,2910.15,2910.15,2910.15,2910.15,2910.15,2910.15,2910.15,2910.15,2910.15,2910.15
1555,17-12-2022,5,04:45 - 05:00,2938.31,2938.31,2938.31,2938.31,2938.31,2938.31,2938.31,2938.31,2938.31,2938.31,2938.31,2938.31,2938.31,2938.31
1556,17-12-2022,6,05:00 - 05:15,3428.49,3428.49,3428.49,3428.49,3428.49,3428.49,3428.49,3428.49,3428.49,3428.49,3428.49,3428.49,3428.49,3428.49
1557,17-12-2022,6,05:15 - 05:30,3624.35,3624.35,3624.35,3624.35,3624.35,3624.35,3624.35,3624.35,3624.35,3624.35,3624.35,3624.35,3624.35,3624.35
1558,17-12-2022,6,05:30 - 05:45,5000.72,5000.72,5000.72,5000.72,5000.72,5000.72,5000.72,5000.72,5000.72,5000.72,5000.72,5000.72,5000.72,5000.72
1559,17-12-2022,6,05:45 - 06:00,5800.64,5800.64,5800.64,5800.64,5800.64,5800.64,5800.64,5800.64,5800.64,5800.64,5800.64,5800.64,5800.64,5800.64
1560,17-12-2022,7,06:00 - 06:15,6600.25,6600.25,6600.25,6600.25,6600.25,6600.25,6600.25,6600.25,6600.25,6600.25,6600.25,6600.25,6600.25,6600.25
1561,17-12-2022,7,06:15 - 06:30,7100.49,7100.49,7100.49,7100.49,7100.49,7100.49,7100.49,7100.49,7100.49,7100.49,7100.49,7100.49,7100.49,7100.49
1562,17-12-2022,7,06:30 - 06:45,8000.9,8000.9,8000.9,8000.9,8000.9,8000.9,8000.9,8000.9,8000.9,8000.9,8000.9,8000.9,8000.9,8000.9
1563,17-12-2022,7,06:45 - 07:00,8100.35,8100.35,8100.35,8100.35,8100.35,8100.35,8100.35,8100.35,8100.35,8100.35,8100.35,8100.35,8100.35,8100.35
1564,17-12-2022,8,07:00 - 07:15,8700.69,8700.69,8700.69,8700.69,8700.69,8700.69,8700.69,8700.69,8700.69,8700.69,8700.69,8700.69,8700.69,8700.69
1565,17-12-2022,8,07:15 - 07:30,10307.69,10307.69,10307.69,10307.69,10307.69,10307.69,10307.69,10307.69,10307.69,10307.69,10307.69,10307.69,10307.69,10307.69
1566,17-12-2022,8,07:30 - 07:45,11040.0,11040.0,11040.0,11040.0,11040.0,11040.0,11040.0,11040.0,11040.0,11040.0,11040.0,11040.0,11040.0,11040.0
1567,17-12-2022,8,07:45 - 08:00,11029.38,11029.38,11029.38,11029.38,11029.38,11029.38,11029.38,11029.38,11029.38,11029.38,11029.38,11029.38,11029.38,11029.38
1568,17-12-2022,9,08:00 - 08:15,9300.95,9300.95,9300.95,9300.95,9300.95,9300.95,9300.95,9300.95,9300.95,9300.95,9300.95,9300.95,9300.95,9300.95
1569,17-12-2022,9,08:15 - 08:30,9300.78,9300.78,9300.78,9300.78,9300.78,9300.78,9300.78,9300.78,9300.78,9300.78,9300.78,9300.78,9300.78,9300.78
1570,17-12-2022,9,08:30 - 08:45,8700.35,8700.35,8700.35,8700.35,8700.35,8700.35,8700.35,8700.35,8700.35,8700.35,8700.35,8700.35,8700.35,8700.35
1571,17-12-2022,9,08:45 - 09:00,7180.7,7180.7,7180.7,7180.7,7180.7,7180.7,7180.7,7180.7,7180.7,7180.7,7180.7,7180.7,7180.7,7180.7
1572,17-12-2022,10,09:00 - 09:15,7180.56,7180.56,7180.56,7180.56,7180.56,7180.56,7180.56,7180.56,7180.56,7180.56,7180.56,7180.56,7180.56,7180.56
1573,17-12-2022,10,09:15 - 09:30,7180.25,7180.25,7180.25,7180.25,7180.25,7180.25,7180.25,7180.25,7180.25,7180.25,7180.25,7180.25,7180.25,7180.25
1574,17-12-2022,10,09:30 - 09:45,7180.78,7180.78,7180.78,7180.78,7180.78,7180.78,7180.78,7180.78,7180.78,7180.78,7180.78,7180.78,7180.78,7180.78
1575,17-12-2022,10,09:45 - 10:00,7180.61,7180.61,7180.61,7180.61,7180.61,7180.61,7180.61,7180.61,7180.61,7180.61,7180.61,7180.61,7180.61,7180.61
1576,17-12-2022,11,10:00 - 10:15,7100.15,7100.15,7100.15,7100.15,7100.15,7100.15,7100.15,7100.15,7100.15,7100.15,7100.15,7100.15,7100.15,7100.15
1577,17-12-2022,11,10:15 - 10:30,7000.84,7000.84,7000.84,7000.84,7000.84,7000.84,7000.84,7000.84,7000.84,7000.84,7000.84,7000.84,7000.84,7000.84
1578,17-12-2022,11,10:30 - 10:45,7100.42,7100.42,7100.42,7100.42,7100.42,7100.42,7100.42,7100.42,7100.42,7100.42,7100.42,7100.42,7100.42,7100.42
1579,17-12-2022,11,10:45 - 11:00,6500.67,6500.67,6500.67,6500.67,6500.67,6500.67,6500.67,6500.67,6500.67,6500.67,6500.67,6500.67,6500.67,6500.67
1580,17-12-2022,12,11:00 - 11:15,6000.4,6000.4,6000.4,6000.4,6000.4,6000.4,6000.4,6000.4,6000.4,6000.4,6000.4,6000.4,6000.4,6000.4
1581,17-12-2022,12,11:15 - 11:30,5228.0,5228.0,5228.0,5228.0,5228.0,5228.0,5228.0,5228.0,5228.0,5228.0,5228.0,5228.0,5228.0,5228.0
1582,17-12-2022,12,11:30 - 11:45,5250.5,5250.5,5250.5,5250.5,5250.5,5250.5,5250.5,5250.5,5250.5,5250.5,5250.5,5250.5,5250.5,5250.5
1583,17-12-2022,12,11:45 - 12:00,5250.02,5250.02,5250.02,5250.02,5250.02,5250.02,5250.02,5250.02,5250.02,5250.02,5250.02,5250.02,5250.02,5250.02
1584,17-12-2022,13,12:00 - 12:15,5250.8,5250.8,5250.8,5250.8,5250.8,5250.8,5250.8,5250.8,5250.8,5250.8,5250.8,5250.8,5250.8,5250.8
1585,17-12-2022,13,12:15 - 12:30,4819.63,4819.63,4819.63,4819.63,4819.63,4819.63,4819.63,4819.63,4819.63,4819.63,4819.63,4819.63,4819.63,4819.63
1586,17-12-2022,13,12:30 - 12:45,4495.7,4495.7,4495.7,4495.7,4495.7,4495.7,4495.7,4495.7,4495.7,4495.7,4495.7,4495.7,4495.7,4495.7
1587,17-12-2022,13,12:45 - 13:00,4371.65,4371.65,4371.65,4371.65,4371.65,4371.65,4371.65,4371.65,4371.65,4371.65,4371.65,4371.65,4371.65,4371.65
1588,17-12-2022,14,13:00 - 13:15,4050.81,4050.81,4050.81,4050.81,4050.81,4050.81,4050.81,4050.81,4050.81,4050.81,4050.81,4050.81,4050.81,4050.81
1589,17-12-2022,14,13:15 - 13:30,4000.49,4000.49,4000.49,4000.49,4000.49,4000.49,4000.49,4000.49,4000.49,4000.49,4000.49,4000.49,4000.49,4000.49
1590,17-12-2022,14,13:30 - 13:45,4159.87,4159.87,4159.87,4159.87,4159.87,4159.87,4159.87,4159.87,4159.87,4159.87,4159.87,4159.87,4159.87,4159.87
1591,17-12-2022,14,13:45 - 14:00,4268.49,4268.49,4268.49,4268.49,4268.49,4268.49,4268.49,4268.49,4268.49,4268.49,4268.49,4268.49,4268.49,4268.49
1592,17-12-2022,15,14:00 - 14:15,4200.0,4200.0,4200.0,4200.0,4200.0,4200.0,4200.0,4200.0,4200.0,4200.0,4200.0,4200.0,4200.0,4200.0
1593,17-12-2022,15,14:15 - 14:30,4268.07,4268.07,4268.07,4268.07,4268.07,4268.07,4268.07,4268.07,4268.07,4268.07,4268.07,4268.07,4268.07,4268.07
1594,17-12-2022,15,14:30 - 14:45,4501.54,4501.54,4501.54,4501.54,4501.54,4501.54,4501.54,4501.54,4501.54,4501.54,4501.54,4501.54,4501.54,4501.54
1595,17-12-2022,15,14:45 - 15:00,4852.56,4852.56,4852.56,4852.56,4852.56,4852.56,4852.56,4852.56,4852.56,4852.56,4852.56,4852.56,4852.56,4852.56
1596,17-12-2022,16,15:00 - 15:15,4639.45,4639.45,4639.45,4639.45,4639.45,4639.45,4639.45,4639.45,4639.45,4639.45,4639.45,4639.45,4639.45,4639.45
1597,17-12-2022,16,15:15 - 15:30,4758.33,4758.33,4758.33,4758.33,4758.33,4758.33,4758.33,4758.33,4758.33,4758.33,4758.33,4758.33,4758.33,4758.33
1598,17-12-2022,16,15:30 - 15:45,4830.18,4830.18,4830.18,4830.18,4830.18,4830.18,4830.18,4830.18,4830.18,4830.18,4830.18,4830.18,4830.18,4830.18
1599,17-12-2022,16,15:45 - 16:00,6000.24,6000.24,6000.24,6000.24,6000.24,6000.24,6000.24,6000.24,6000.24,6000.24,6000.24,6000.24,6000.24,6000.24
1600,17-12-2022,17,16:00 - 16:15,5650.41,5650.41,5650.41,5650.41,5650.41,5650.41,5650.41,5650.41,5650.41,5650.41,5650.41,5650.41,5650.41,5650.41
1601,17-12-2022,17,16:15 - 16:30,5677.36,5677.36,5677.36,5677.36,5677.36,5677.36,5677.36,5677.36,5677.36,5677.36,5677.36,5677.36,5677.36,5677.36
1602,17-12-2022,17,16:30 - 16:45,5650.99,5650.99,5650.99,5650.99,5650.99,5650.99,5650.99,5650.99,5650.99,5650.99,5650.99,5650.99,5650.99,5650.99
1603,17-12-2022,17,16:45 - 17:00,6500.95,6500.95,6500.95,6500.95,6500.95,6500.95,6500.95,6500.95,6500.95,6500.95,6500.95,6500.95,6500.95,6500.95
1604,17-12-2022,18,17:00 - 17:15,6556.86,6556.86,6556.86,6556.86,6556.86,6556.86,6556.86,6556.86,6556.86,6556.86,6556.86,6556.86,6556.86,6556.86
1605,17-12-2022,18,17:15 - 17:30,6049.17,6049.17,6049.17,6049.17,6049.17,6049.17,6049.17,6049.17,6049.17,6049.17,6049.17,6049.17,6049.17,6049.17
1606,17-12-2022,18,17:30 - 17:45,7500.84,7500.84,7500.84,7500.84,7500.84,7500.84,7500.84,7500.84,7500.84,7500.84,7500.84,7500.84,7500.84,7500.84
1607,17-12-2022,18,17:45 - 18:00,8700.55,8700.55,8700.55,8700.55,8700.55,8700.55,8700.55,8700.55,8700.55,8700.55,8700.55,8700.55,8700.55,8700.55
1608,17-12-2022,19,18:00 - 18:15,8700.75,8700.75,8700.75,8700.75,8700.75,8700.75,8700.75,8700.75,8700.75,8700.75,8700.75,8700.75,8700.75,8700.75
1609,17-12-2022,19,18:15 - 18:30,11328.79,11328.79,11328.79,11328.79,11328.79,11328.79,11328.79,11328.79,11328.79,11328.79,11328.79,11328.79,11328.79,11328.79
1610,17-12-2022,19,18:30 - 18:45,11307.75,11307.75,11307.75,11307.75,11307.75,11307.75,11307.75,11307.75,11307.75,11307.75,11307.75,11307.75,11307.75,11307.75
1611,17-12-2022,19,18:45 - 19:00,9300.59,9300.59,9300.59,9300.59,9300.59,9300.59,9300.59,9300.59,9300.59,9300.59,9300.59,9300.59,9300.59,9300.59
1612,17-12-2022,20,19:00 - 19:15,8700.8,8700.8,8700.8,8700.8,8700.8,8700.8,8700.8,8700.8,8700.8,8700.8,8700.8,8700.8,8700.8,8700.8
1613,17-12-2022,20,19:15 - 19:30,8100.49,8100.49,8100.49,8100.49,8100.49,8100.49,8100.49,8100.49,8100.49,8100.49,8100.49,8100.49,8100.49,8100.49
1614,17-12-2022,20,19:30 - 19:45,7100.26,7100.26,7100.26,7100.26,7100.26,7100.26,7100.26,7100.26,7100.26,7100.26,7100.26,7100.26,7100.26,7100.26
1615,17-12-2022,20,19:45 - 20:00,7000.04,7000.04,7000.04,7000.04,7000.04,7000.04,7000.04,7000.04,7000.04,7000.04,7000.04,7000.04,7000.04,7000.04
